gender,match,age,race,field,career,from,goal,int_corr,samerace,imprace,imprelig,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o
0,0,26.0,3.0,law,attorney,"Albuquerque, NM",2.0,0.33,0,1.0,1.0,22.0,2.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0
0,0,26.0,3.0,law,attorney,"Albuquerque, NM",2.0,0.14,0,1.0,1.0,22.0,2.0,1,7.0,7.0,7.0,6.0,5.0,5.0,7.0,6.0,2.0
0,1,26.0,3.0,law,attorney,"Albuquerque, NM",2.0,0.21,0,1.0,1.0,25.0,2.0,1,10.0,9.0,9.0,9.0,7.0,8.0,9.0,6.0,2.0
0,0,26.0,3.0,law,attorney,"Albuquerque, NM",2.0,0.26,0,1.0,1.0,24.0,6.0,1,6.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,2.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,0.17,0,1.0,3.0,29.0,3.0,0,2.0,6.0,7.0,5.0,6.0,4.0,5.0,6.0,2.0
0,1,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,0.03,0,1.0,3.0,22.0,6.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,0.41,0,1.0,3.0,27.0,1.0,0,4.0,7.0,7.0,6.0,5.0,3.0,6.0,5.0,2.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,0.02,0,1.0,3.0,28.0,2.0,0,1.0,6.0,8.0,7.0,9.0,,5.0,3.0,2.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,0.63,0,1.0,3.0,26.0,2.0,0,5.0,7.0,9.0,7.0,5.0,4.0,7.0,2.0,2.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,-0.32,0,1.0,3.0,21.0,2.0,0,6.0,4.0,6.0,7.0,,,5.0,0.0,2.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,0.21,0,1.0,3.0,22.0,2.0,0,5.0,8.0,8.0,5.0,7.0,6.0,6.0,6.0,2.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,-0.23,0,1.0,3.0,22.0,2.0,0,4.0,8.0,7.0,6.0,7.0,5.0,2.0,7.0,2.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,0.59,0,1.0,3.0,25.0,2.0,0,7.0,8.0,7.0,7.0,3.0,5.0,6.0,3.0,2.0
0,0,24.0,4.0,Law,Undecided,"Palo Alto, California",3.0,0.16,0,1.0,3.0,24.0,6.0,0,5.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,-0.07,0,6.0,3.0,29.0,3.0,0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,0.39,0,6.0,3.0,22.0,6.0,0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,5.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,0.03,0,6.0,3.0,27.0,1.0,0,3.0,4.0,6.0,3.0,7.0,2.0,4.0,0.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,-0.18,0,6.0,3.0,28.0,2.0,0,4.0,6.0,8.0,4.0,9.0,1.0,4.0,3.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,0.34,0,6.0,3.0,26.0,2.0,0,6.0,6.0,9.0,6.0,6.0,5.0,6.0,2.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,-0.05,0,6.0,3.0,21.0,2.0,0,7.0,7.0,9.0,8.0,8.0,5.0,6.0,0.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,0.07,0,6.0,3.0,22.0,2.0,0,6.0,7.0,8.0,4.0,7.0,6.0,5.0,5.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,-0.01,0,6.0,3.0,22.0,2.0,0,3.0,7.0,6.0,6.0,5.0,5.0,3.0,1.0,2.0
0,0,27.0,4.0,Social Work,social worker,New York,2.0,0.15,0,6.0,3.0,25.0,2.0,1,8.0,7.0,7.0,9.0,6.0,8.0,8.0,7.0,2.0
0,1,27.0,4.0,Social Work,social worker,New York,2.0,-0.17,0,6.0,3.0,24.0,6.0,1,6.0,6.0,7.0,5.0,6.0,5.0,6.0,7.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,0.48,0,6.0,3.0,29.0,3.0,1,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,-0.43,1,6.0,3.0,22.0,6.0,1,7.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,0.65,0,6.0,3.0,27.0,1.0,0,6.0,7.0,6.0,7.0,5.0,3.0,6.0,5.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,-0.2,0,6.0,3.0,28.0,2.0,0,5.0,6.0,5.0,8.0,6.0,2.0,5.0,4.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,0.02,0,6.0,3.0,26.0,2.0,0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,3.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,-0.37,0,6.0,3.0,21.0,2.0,1,8.0,8.0,9.0,9.0,8.0,6.0,7.0,1.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,0.45,0,6.0,3.0,22.0,2.0,0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,-0.63,0,6.0,3.0,22.0,2.0,0,6.0,8.0,7.0,7.0,6.0,5.0,6.0,5.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,0.35,0,6.0,3.0,25.0,2.0,0,7.0,9.0,8.0,9.0,5.0,6.0,6.0,3.0,2.0
0,0,23.0,6.0,Social Work,Social Worker.... Clinician,"Boston, MA",2.0,0.5,1,6.0,3.0,24.0,6.0,1,6.0,7.0,6.0,8.0,6.0,5.0,6.0,7.0,2.0
0,1,34.0,2.0,Classics,teacher,Ohio,2.0,0.21,0,5.0,7.0,28.0,4.0,1,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,-0.18,1,5.0,7.0,26.0,2.0,0,6.0,6.0,7.0,8.0,4.0,6.0,5.0,4.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.65,0,5.0,7.0,26.0,3.0,1,6.0,7.0,7.0,8.0,,,7.0,7.0,
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.08,1,5.0,7.0,29.0,2.0,0,4.0,6.0,7.0,7.0,7.0,7.0,4.0,7.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.24,1,5.0,7.0,39.0,2.0,1,10.0,10.0,10.0,,,,10.0,2.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.71,1,5.0,7.0,28.0,2.0,0,4.0,7.0,8.0,5.0,7.0,3.0,6.0,9.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.51,0,5.0,7.0,30.0,6.0,0,4.0,7.0,8.0,7.0,7.0,4.0,5.0,5.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.15,0,5.0,7.0,22.0,4.0,1,7.0,7.0,8.0,8.0,,6.0,7.0,4.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.02,1,5.0,7.0,32.0,2.0,1,5.0,7.0,8.0,10.0,6.0,9.0,8.0,8.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,-0.05,1,5.0,7.0,26.0,2.0,0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,5.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.19,1,5.0,7.0,27.0,2.0,0,6.0,8.0,7.0,6.0,6.0,5.0,6.0,5.0,2.0
0,1,34.0,2.0,Classics,teacher,Ohio,2.0,0.02,0,5.0,7.0,25.0,1.0,1,7.0,7.0,8.0,9.0,8.0,7.0,7.0,4.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.06,0,5.0,7.0,22.0,3.0,0,8.0,3.0,7.0,8.0,4.0,,3.0,2.0,2.0
0,1,34.0,2.0,Classics,teacher,Ohio,2.0,0.36,1,5.0,7.0,21.0,2.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.32,1,5.0,7.0,24.0,2.0,0,7.0,7.0,8.0,7.0,5.0,8.0,6.0,5.0,2.0
0,1,34.0,2.0,Classics,teacher,Ohio,2.0,0.63,0,5.0,7.0,25.0,4.0,1,8.0,10.0,8.0,8.0,8.0,7.0,8.0,5.0,2.0
0,1,34.0,2.0,Classics,teacher,Ohio,2.0,0.53,1,5.0,7.0,28.0,2.0,1,6.0,6.0,8.0,8.0,7.0,3.0,7.0,6.0,2.0
0,0,34.0,2.0,Classics,teacher,Ohio,2.0,0.43,0,5.0,7.0,27.0,4.0,0,3.0,4.0,8.0,8.0,6.0,4.0,5.0,5.0,2.0
0,1,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.56,0,2.0,2.0,28.0,4.0,1,8.0,8.0,7.0,7.0,7.0,5.0,7.0,7.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,-0.2,1,2.0,2.0,26.0,2.0,0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.28,0,2.0,2.0,26.0,3.0,0,7.0,7.0,7.0,6.0,,,7.0,5.0,2.0
0,1,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,-0.05,1,2.0,2.0,29.0,2.0,1,6.0,9.0,9.0,9.0,6.0,6.0,6.0,4.0,2.0
0,1,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.16,1,2.0,2.0,39.0,2.0,1,10.0,10.0,10.0,,,,10.0,2.0,2.0
0,1,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.55,1,2.0,2.0,28.0,2.0,1,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.45,0,2.0,2.0,30.0,6.0,0,8.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,-0.21,0,2.0,2.0,22.0,4.0,0,7.0,,6.0,5.0,,,6.0,3.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.0,1,2.0,2.0,32.0,2.0,0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.15,1,2.0,2.0,26.0,2.0,0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.63,1,2.0,2.0,27.0,2.0,0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,2.0
0,1,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,-0.28,0,2.0,2.0,25.0,1.0,1,8.0,7.0,8.0,8.0,7.0,7.0,7.0,3.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,-0.11,0,2.0,2.0,22.0,3.0,1,7.0,5.0,7.0,6.0,4.0,,8.0,5.0,2.0
0,1,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.63,1,2.0,2.0,21.0,2.0,1,6.0,8.0,8.0,8.0,9.0,7.0,6.5,7.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.41,1,2.0,2.0,24.0,2.0,0,9.0,6.0,7.0,6.0,5.0,3.0,5.0,2.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.56,0,2.0,2.0,25.0,4.0,1,7.0,10.0,8.0,7.0,5.0,4.0,7.0,5.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.76,1,2.0,2.0,28.0,2.0,0,6.0,7.0,8.0,6.0,9.0,8.0,5.0,3.0,2.0
0,0,22.0,2.0,Social Work,Social Worker,Minnesota,1.0,0.29,0,2.0,2.0,27.0,4.0,0,6.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.69,0,1.0,4.0,28.0,4.0,0,7.0,5.0,6.0,6.0,5.0,3.0,5.0,3.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,-0.16,0,1.0,4.0,26.0,2.0,0,5.0,6.0,7.0,4.0,4.0,6.0,4.0,3.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.55,1,1.0,4.0,26.0,3.0,0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.14,0,1.0,4.0,29.0,2.0,0,8.0,7.0,8.0,7.0,6.0,5.0,6.0,5.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.29,0,1.0,4.0,39.0,2.0,1,10.0,10.0,10.0,,,,10.0,3.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.43,0,1.0,4.0,28.0,2.0,0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.38,0,1.0,4.0,30.0,6.0,1,8.0,8.0,7.0,7.0,8.0,8.0,7.0,6.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,-0.13,0,1.0,4.0,22.0,4.0,0,7.0,,6.0,5.0,,,6.0,2.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.07,0,1.0,4.0,32.0,2.0,0,5.0,5.0,6.0,3.0,6.0,5.0,5.0,5.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.21,0,1.0,4.0,26.0,2.0,0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.59,0,1.0,4.0,27.0,2.0,0,6.0,8.0,6.0,6.0,4.0,4.0,5.0,2.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,-0.2,0,1.0,4.0,25.0,1.0,0,5.0,8.0,8.0,6.0,4.0,6.0,5.0,2.0,2.0
0,1,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.09,1,1.0,4.0,22.0,3.0,1,10.0,10.0,10.0,8.0,8.0,,8.0,2.0,2.0
0,1,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.65,0,1.0,4.0,21.0,2.0,1,6.5,7.0,6.5,5.0,5.0,5.0,5.5,5.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.51,0,1.0,4.0,24.0,2.0,0,7.0,7.0,5.0,5.0,4.0,3.0,5.0,3.0,2.0
0,1,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.59,0,1.0,4.0,25.0,4.0,1,7.0,10.0,8.0,8.0,8.0,3.0,7.0,5.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.79,0,1.0,4.0,28.0,2.0,0,5.0,5.0,7.0,4.0,6.0,,4.0,2.0,2.0
0,0,23.0,3.0,Social Work,Counseling Adolescents,Ohio,2.0,0.56,0,1.0,4.0,27.0,4.0,0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.27,1,8.0,8.0,28.0,4.0,0,7.0,7.0,8.0,8.0,6.0,9.0,8.0,6.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,-0.04,0,8.0,8.0,26.0,2.0,0,4.0,7.0,7.0,6.0,5.0,5.0,5.0,3.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.49,0,8.0,8.0,26.0,3.0,1,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,1.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,-0.27,0,8.0,8.0,29.0,2.0,0,5.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.13,0,8.0,8.0,39.0,2.0,1,10.0,10.0,10.0,,,,10.0,3.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.9,0,8.0,8.0,28.0,2.0,1,6.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.56,0,8.0,8.0,30.0,6.0,0,4.0,8.0,8.0,8.0,6.0,4.0,6.0,4.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.35,1,8.0,8.0,22.0,4.0,1,6.0,8.0,8.0,6.0,,,7.0,6.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,-0.15,0,8.0,8.0,32.0,2.0,0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,4.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,-0.18,0,8.0,8.0,26.0,2.0,0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,5.0,2.0
0,1,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.42,0,8.0,8.0,27.0,2.0,1,6.0,8.0,7.0,7.0,7.0,4.0,8.0,6.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.03,0,8.0,8.0,25.0,1.0,0,5.0,9.0,8.0,9.0,5.0,6.0,5.0,2.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.24,0,8.0,8.0,22.0,3.0,1,8.0,10.0,10.0,6.0,9.0,8.0,9.0,2.0,2.0
0,1,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.52,0,8.0,8.0,21.0,2.0,1,6.0,8.0,9.0,7.0,6.0,5.0,6.0,5.0,2.0
0,1,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.6,0,8.0,8.0,24.0,2.0,1,7.0,8.0,7.0,7.0,4.0,7.0,7.0,5.0,1.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.8,1,8.0,8.0,25.0,4.0,1,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.54,0,8.0,8.0,28.0,2.0,0,5.0,8.0,9.0,8.0,6.0,,5.0,2.0,2.0
0,0,26.0,4.0,Operations Research (SEAS),Operations Research,India/Venezuela,2.0,0.4,1,8.0,8.0,27.0,4.0,0,3.0,6.0,5.0,5.0,3.0,7.0,5.0,4.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.61,1,3.0,1.0,28.0,4.0,0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.31,0,3.0,1.0,26.0,2.0,0,5.0,8.0,7.0,5.0,6.0,4.0,5.0,3.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,-0.36,0,3.0,1.0,26.0,3.0,0,6.0,7.0,7.0,6.0,,,6.0,7.0,
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.23,0,3.0,1.0,29.0,2.0,0,4.0,6.0,7.0,4.0,6.0,6.0,4.0,5.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.25,0,3.0,1.0,39.0,2.0,1,10.0,10.0,10.0,,,,8.0,3.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.14,0,3.0,1.0,28.0,2.0,0,5.0,4.0,6.0,7.0,5.0,5.0,6.0,6.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.54,0,3.0,1.0,30.0,6.0,0,6.0,9.0,8.0,7.0,8.0,4.0,6.0,2.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,-0.35,1,3.0,1.0,22.0,4.0,1,6.0,8.0,7.0,,,,7.0,6.0,2.0
0,1,27.0,4.0,chemistry,industrial scientist,China,1.0,0.06,0,3.0,1.0,32.0,2.0,1,10.0,9.0,8.0,7.0,7.0,10.0,10.0,5.0,1.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.38,0,3.0,1.0,26.0,2.0,0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,5.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,-0.12,0,3.0,1.0,27.0,2.0,0,6.0,9.0,8.0,6.0,7.0,4.0,8.0,5.0,1.0
0,1,27.0,4.0,chemistry,industrial scientist,China,1.0,0.31,0,3.0,1.0,25.0,1.0,1,6.0,9.0,9.0,6.0,5.0,7.0,5.0,1.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.05,0,3.0,1.0,22.0,3.0,0,8.0,10.0,7.0,3.0,10.0,4.0,5.0,3.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.07,0,3.0,1.0,21.0,2.0,0,6.0,8.0,8.0,5.5,6.0,2.0,5.0,6.5,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.31,0,3.0,1.0,24.0,2.0,0,6.0,8.0,8.0,7.0,6.0,2.0,6.0,6.0,2.0
0,1,27.0,4.0,chemistry,industrial scientist,China,1.0,0.34,1,3.0,1.0,25.0,4.0,1,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.17,0,3.0,1.0,28.0,2.0,0,6.0,8.0,8.0,6.0,9.0,,5.0,2.0,2.0
0,0,27.0,4.0,chemistry,industrial scientist,China,1.0,0.07,1,3.0,1.0,27.0,4.0,0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.6,0,6.0,9.0,28.0,4.0,1,9.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,-0.21,1,6.0,9.0,26.0,2.0,1,6.0,6.0,6.0,8.0,6.0,7.0,6.0,5.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.37,0,6.0,9.0,26.0,3.0,1,7.0,7.0,7.0,8.0,,,8.0,6.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,-0.04,1,6.0,9.0,29.0,2.0,0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.22,1,6.0,9.0,39.0,2.0,1,10.0,10.0,10.0,,,,10.0,2.0,2.0
0,1,28.0,2.0,Journalism,Journalism,Texas,5.0,0.61,1,6.0,9.0,28.0,2.0,1,8.0,7.0,7.0,5.0,5.0,8.0,9.0,9.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.65,0,6.0,9.0,30.0,6.0,1,9.0,8.0,9.0,9.0,9.0,8.0,8.0,3.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.04,0,6.0,9.0,22.0,4.0,1,8.0,8.0,7.0,7.0,,,7.0,5.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.11,1,6.0,9.0,32.0,2.0,1,10.0,9.0,7.0,8.0,8.0,9.0,9.0,5.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.2,1,6.0,9.0,26.0,2.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,2.0
0,1,28.0,2.0,Journalism,Journalism,Texas,5.0,0.53,1,6.0,9.0,27.0,2.0,1,8.0,6.0,7.0,7.0,7.0,6.0,8.0,4.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,-0.02,0,6.0,9.0,25.0,1.0,1,8.0,7.0,9.0,8.0,10.0,5.0,7.0,1.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.09,0,6.0,9.0,22.0,3.0,0,9.0,5.0,6.0,3.0,10.0,9.0,3.0,7.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.51,1,6.0,9.0,21.0,2.0,1,10.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,2.0
0,1,28.0,2.0,Journalism,Journalism,Texas,5.0,0.55,1,6.0,9.0,24.0,2.0,1,8.0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.6,0,6.0,9.0,25.0,4.0,1,8.0,10.0,8.0,6.0,8.0,5.0,8.0,5.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.67,1,6.0,9.0,28.0,2.0,0,5.0,5.0,8.0,5.0,10.0,5.0,4.0,2.0,2.0
0,0,28.0,2.0,Journalism,Journalism,Texas,5.0,0.46,0,6.0,9.0,27.0,4.0,0,4.0,4.0,7.0,6.0,8.0,3.0,4.0,2.0,2.0
0,1,25.0,6.0,Elementary/Childhood Education (MA),teaching and then...,Washington State,1.0,0.29,0,2.0,7.0,28.0,4.0,1,9.0,9.0,8.0,8.0,6.0,6.0,8.0,7.0,2.0
0,0,25.0,6.0,Elementary/Childhood Education (MA),teaching and then...,Washington State,1.0,-0.25,0,2.0,7.0,26.0,2.0,0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,2.0
0,0,25.0,6.0,Elementary/Childhood Education (MA),teaching and then...,Washington State,1.0,0.56,0,2.0,7.0,26.0,3.0,1,7.0,8.0,8.0,8.0,,,8.0,8.0,2.0
0,0,25.0,6.0,Elementary/Childhood Education (MA),teaching and then...,Washington State,1.0,0.1,0,2.0,7.0,29.0,2.0,0,5.0,6.0,6.0,5.0,6.0,7.0,5.0,6.0,2.0
0,0,25.0,6.0,Elementary/Childhood Education (MA),teaching and then...,Washington State,1.0,0.2,0,2.0,7.0,39.0,2.0,1,10.0,10.0,10.0,,,,10.0,4.0,2.0
0,1,25.0,6.0,Elementary/Childhood Education (MA),teaching and then...,Washington State,1.0,0.66,0,2.0,7.0,28.0,2.0,1,4.0,8.0,7.0,4.0,3.0,2.0,8.0,8.0,2.0
0,0,25.0,6.0,Elementary/Childhood Education (MA),teaching and then...,Washington State,1.0,0.43,1,2.0,7.0,30.0,6.0,0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,2.0
